ID_REF,7471147002_R01C01,Detection Pval,7471147002_R01C02,Detection Pval.1,7471147002_R02C01,Detection Pval.2,7471147002_R02C02,Detection Pval.3,7471147002_R03C01,Detection Pval.4,7471147002_R03C02,Detection Pval.5,7471147002_R04C01,Detection Pval.6,7471147002_R04C02,Detection Pval.7,7471147002_R05C01,Detection Pval.8,7471147002_R05C02,Detection Pval.9,7471147002_R06C02,Detection Pval.10,7471147003_R01C02,Detection Pval.11,7471147003_R02C01,Detection Pval.12,7471147003_R02C02,Detection Pval.13,7471147003_R03C01,Detection Pval.14,7471147003_R03C02,Detection Pval.15,7471147003_R04C02,Detection Pval.16,7471147003_R05C01,Detection Pval.17,7471147003_R05C02,Detection Pval.18,7471147003_R06C01,Detection Pval.19,7471147003_R06C02,Detection Pval.20,7471147004_R01C01,Detection Pval.21,7471147004_R02C01,Detection Pval.22,7471147004_R03C01,Detection Pval.23,7471147004_R03C02,Detection Pval.24,7471147004_R04C01,Detection Pval.25,7471147004_R04C02,Detection Pval.26,7471147004_R05C01,Detection Pval.27,7471147004_R05C02,Detection Pval.28,7471147004_R06C01,Detection Pval.29,7471147004_R06C02,Detection Pval.30,7471147006_R01C01,Detection Pval.31,7471147006_R01C02,Detection Pval.32,7471147006_R02C01,Detection Pval.33,7471147006_R02C02,Detection Pval.34,7471147006_R03C01,Detection Pval.35,7471147006_R03C02,Detection Pval.36,7471147006_R04C01,Detection Pval.37,7471147006_R04C02,Detection Pval.38,7471147006_R05C01,Detection Pval.39,7471147006_R05C02,Detection Pval.40,7471147006_R06C01,Detection Pval.41,7471147006_R06C02,Detection Pval.42,7471147012_R01C01,Detection Pval.43,7471147012_R01C02,Detection Pval.44,7471147012_R02C01,Detection Pval.45,7471147012_R02C02,Detection Pval.46,7471147012_R03C01,Detection Pval.47,7471147012_R03C02,Detection Pval.48,7471147012_R04C01,Detection Pval.49
cg04146137,0.952681296408678,0.0,0.90553899338427,0.0,0.94773257746067,0.0,0.950554163227928,0.0,,3.05936244671123e-07,0.9360716262828,0.0,0.925635851748037,0.0,0.907432096863917,0.0,0.838796629105689,0.0,0.906173097786136,0.0,0.919842795707282,0.0,0.911561970379476,0.0,0.944982712609284,0.0,0.914318376105127,0.0,0.956010709002031,0.0,0.933547593688138,0.0,0.925705479321149,0.0,0.952341053304639,0.0,0.944514562383121,0.0,0.916397202634061,0.0,0.944518930605176,0.0,0.936289443754197,0.0,0.914159899550219,0.0,0.973969419952056,0.0,0.955139568310317,0.0,0.915726649466362,0.0,0.934123838792597,0.0,0.970782443149249,0.0,0.954692237939447,0.0,0.968565280436529,0.0,0.934625482257104,0.0,0.919502722525723,0.0,0.919250010991116,0.0,0.938195769066313,0.0,0.958237551910372,0.0,0.906061950616777,0.0,0.951115212886203,0.0,0.927355472121008,0.0,0.943772528517191,0.0,0.903790508215019,0.0,0.936979715276122,0.0,0.973402415847971,0.0,0.926886969689233,0.0,0.951679305394789,0.0,0.957206733307606,0.0,0.916236205945132,0.0,0.904165129658381,0.0,0.959307945635203,0.0,0.920574426825796,0.0,0.956709842668511,0.0
cg04608406,0.939937399931198,0.0,0.915501051738573,0.0,0.952742894179175,0.0,0.903083687109417,0.0,0.937434949198575,0.0,0.923478887659081,0.0,0.974958037656941,0.0,0.922568205107038,0.0,0.898060544136084,0.0,0.929760742558768,0.0,0.936675560921624,0.0,0.926126561363214,0.0,0.928245157327242,0.0,0.906235686573348,0.0,0.907495864088368,0.0,0.958604064651153,0.0,0.925372896602551,0.0,0.94541406956171,0.0,0.94788029205508,0.0,0.944623882894856,0.0,0.957018622889368,0.0,0.926558530011767,0.0,0.936492707410526,0.0,0.939098168324738,0.0,0.947127165995236,0.0,0.934914532044489,0.0,0.942976497413024,0.0,0.929889390898166,0.0,0.908308676898707,0.0,0.921772343558422,0.0,0.925547775182565,0.0,0.888413283995349,0.0,0.953998663069474,0.0,0.944324291348527,0.0,0.921178398279892,0.0,0.942592716795414,0.0,0.914199594675979,0.0,0.945999753429099,0.0,0.94723259585825,0.0,0.955411253924813,0.0,0.970625790589056,0.0,0.961973814925756,0.0,0.92435195953007,0.0,0.952861554135172,0.0,0.943914082766246,0.0,0.918316094720472,0.0,0.941734164593661,0.0,0.953578878409424,0.0,0.927609521596591,0.0,0.935281055712694,0.0
cg03429968,0.970828814371736,0.0,0.917391905796169,0.0,0.971818346502442,0.0,,0.951043121793249,0.862048493233814,0.0,0.958139534616454,0.0,0.948633477051866,0.0,0.963909844115102,0.0,0.948489022256517,0.0,0.885117743515091,0.0,0.842674848494691,0.0,0.925620677581782,0.0,0.636636742514537,0.0,0.899279507573106,0.0,0.889955865407984,0.0,0.954353843304136,0.0,0.909358461083161,0.0,0.846514551175085,0.0,0.830644124098052,0.0,0.912250176956807,0.0,0.888480194099988,0.0,0.970685073631595,0.0,0.926560295273216,0.0,0.919891036117647,0.0,0.93501435172334,0.0,0.905646935248592,0.0,0.921916504364724,0.0,0.908754057584217,0.0,0.966634741292435,0.0,0.958021413755102,0.0,0.909701017389424,0.0,0.959540762497581,0.0,0.911594823363666,0.0,0.836844849090141,0.0,0.937064839972945,0.0,0.938166030956839,0.0,0.856797038676756,0.0,0.968993068365791,0.0,0.966105647090421,0.0,0.940837327023801,0.0,0.913032371103464,0.0,0.93577274431132,0.0,0.965238044468044,0.0,0.972200242995103,0.0,0.948757600999387,0.0,0.971327924281398,0.0,0.948282584941899,0.0,0.976550638943307,0.0,0.942142068784258,0.0,0.965013166710498,0.0
cg04106964,0.906655350605653,0.0,0.917911772902893,0.0,0.923495529464543,0.0,0.929800628963017,0.0,0.939253356463258,0.0,0.936090949755682,0.0,0.942527761039511,0.0,0.941219616491393,0.0,0.934707893170358,0.0,0.944258397375852,0.0,0.933295248350008,0.0,0.925109966610137,0.0,0.922018624114485,0.0,0.929668921156199,0.0,0.930947055654272,0.0,0.940872205233953,0.0,0.930440697681232,0.0,0.932204001874701,0.0,0.933686103000209,0.0,0.944576666509503,0.0,0.919072542658331,0.0,0.941518107059955,0.0,0.949854950950475,0.0,0.96072929204992,0.0,0.91655029762848,0.0,0.941866192047255,0.0,0.93340784478964,0.0,0.939414284104743,0.0,0.94790985172501,0.0,0.920001027740228,0.0,0.913028726680828,0.0,0.973724308527821,0.0,0.956449552316432,0.0,0.940374358843844,0.0,0.914295872580623,0.0,0.95645894979283,0.0,0.938291604653675,0.0,0.933471064258133,0.0,0.926633518151114,0.0,0.940147101834319,0.0,0.93899867810468,0.0,0.941637466992712,0.0,0.911611314787802,0.0,0.932390992452367,0.0,0.936328504802531,0.0,0.942259555929012,0.0,0.922614907073667,0.0,0.948738883342411,0.0,0.943001896652437,0.0,0.915375234387164,0.0
cg06115679,0.86505857113294,0.0,0.901422418313689,0.0,0.917897768499299,0.0,0.884023204474765,0.0,0.886213886911694,0.0,0.947297546085882,0.0,0.91994762447412,0.0,0.939743182406469,0.0,0.943082060699281,0.0,0.94679452405205,0.0,0.91032902047746,0.0,0.909500046954643,0.0,0.893858558488947,0.0,0.961000374813179,0.0,0.956731762706248,0.0,0.921169152646181,0.0,0.924481203561563,0.0,0.951469682904817,0.0,0.943389617103333,0.0,0.913967721170683,0.0,0.905917721201655,0.0,0.93096963688511,0.0,0.935954051218974,0.0,0.944790132692852,0.0,0.944088084481179,0.0,0.9417286732642,0.0,0.946896475814346,0.0,0.92327496419397,0.0,0.910058110696543,0.0,0.940978079753261,0.0,0.920522830058611,0.0,0.912238335506534,0.0,0.929444548970458,0.0,0.923676398550724,0.0,0.917398659196206,0.0,0.943627118073865,0.0,0.950662140995854,0.0,0.920075921230487,0.0,0.949878850260303,0.0,0.951758697073306,0.0,0.926252709449225,0.0,0.951976227758165,0.0,0.920559252032501,0.0,0.906923404019195,0.0,0.943264787926276,0.0,0.929409112085095,0.0,0.945907489452585,0.0,0.932068622705169,0.0,0.920394919865587,0.0,0.950019796572333,0.0
cg04902405,0.919646227157565,0.0,0.944349456397918,0.0,0.930835160853339,0.0,0.910710737772431,0.0,0.914896666362277,0.0,0.920963431587133,0.0,0.950573209160047,0.0,0.929752981040762,0.0,0.91823316049063,0.0,0.923473491723354,0.0,0.921263505587483,0.0,0.930054924670405,0.0,0.933203988095133,0.0,0.906320253091563,0.0,0.926165118893138,0.0,0.937993235278137,0.0,0.973525721235191,0.0,0.956303107972852,0.0,0.953819502116963,0.0,0.901566662999223,0.0,0.940087923745108,0.0,0.933078707367277,0.0,0.928643439761976,0.0,0.945347306249766,0.0,0.927170138993985,0.0,0.923332535703525,0.0,0.936627721315121,0.0,0.944543518579338,0.0,0.914726846885995,0.0,0.939476896360698,0.0,0.93432414607536,0.0,0.933094702522123,0.0,0.955904352872193,0.0,0.935873683123567,0.0,0.942846767317891,0.0,0.931904302136352,0.0,0.944764641490784,0.0,0.951667789079464,0.0,0.931174982577081,0.0,0.940304749307657,0.0,0.941350322479461,0.0,0.959678996441229,0.0,0.943870984329431,0.0,0.916339978274178,0.0,0.930567895048759,0.0,0.933630707023345,0.0,0.942054159222014,0.0,0.931297023885685,0.0,0.936434484635243,0.0,0.924089552860871,0.0
cg03880814,0.922844643675241,0.0,0.932140821655119,0.0,0.940913851892079,0.0,0.900738247880147,0.0,0.900405026841249,0.0,0.923401369762576,0.0,0.929210448719227,0.0,0.962974894677284,0.0,0.92415891102813,0.0,0.966611671235204,0.0,0.947576358646817,0.0,0.937030841079389,0.0,0.961507810130255,0.0,0.941946753497189,0.0,0.936145983507763,0.0,0.974961126898976,0.0,0.928764005949408,0.0,0.926186140152052,0.0,0.906679206754635,0.0,0.937416725583255,0.0,0.942024907984567,0.0,0.926315742535378,0.0,0.938196480239511,0.0,0.961705658061562,0.0,0.956962792485709,0.0,0.955570786192465,0.0,0.935493171438031,0.0,0.9272525412387,0.0,0.889452881601042,0.0,0.94126936313232,0.0,0.963218438077207,0.0,0.942698316309566,0.0,0.931147445154163,0.0,0.953809337886511,0.0,0.948938320031141,0.0,0.974437377306805,0.0,0.924916126442395,0.0,0.915054801349491,0.0,0.940992682697917,0.0,0.945681035658062,0.0,0.931674162776783,0.0,0.959910794897741,0.0,0.92139039009412,0.0,0.942077654339613,0.0,0.94240084521481,0.0,0.957544730660348,0.0,0.921256296118268,0.0,0.951307332596087,0.0,0.96172455092013,0.0,0.940730657430515,0.0
cg06358792,0.923369841818005,0.0,0.965405599955135,0.0,0.935838032353866,0.0,0.93084529363437,0.0,0.946282143376008,0.0,0.957856261438123,0.0,0.920329616373826,0.0,0.931193921657306,0.0,0.950111924791261,0.0,0.943767248641045,0.0,0.922923137453919,0.0,0.930006337047321,0.0,0.94190296557284,0.0,0.948965082165779,0.0,0.930978923544398,0.0,0.917097435884131,0.0,0.930160496031614,0.0,0.953302442466727,0.0,0.917359325575235,0.0,0.909856134842404,0.0,0.937904620739509,0.0,0.926407394873257,0.0,0.948264040129195,0.0,0.914796056947104,0.0,0.952179275327412,0.0,0.93456046562885,0.0,0.939136634317376,0.0,0.90677658660433,0.0,0.940580091002022,0.0,0.954478103367105,0.0,0.974362673488345,0.0,0.93993136795964,0.0,0.955404149557552,0.0,0.934593366664155,0.0,0.96903007083781,0.0,0.947393458656013,0.0,0.937353859719913,0.0,0.923051923447112,0.0,0.94334998984428,0.0,0.920209326734207,0.0,0.918992037395219,0.0,0.937886164959804,0.0,0.954595099208223,0.0,0.928740119563845,0.0,0.929971333723642,0.0,0.940425682237578,0.0,0.927213758236333,0.0,0.938409099747421,0.0,0.933250789161296,0.0,0.900723371165134,0.0
cg00851981,0.945205654541284,0.0,0.95518424817803,0.0,0.905512008836991,0.0,0.951108173803109,0.0,0.917291387955928,0.0,0.93496349421011,0.0,0.934279226857253,0.0,0.911240998944949,0.0,0.924267244276132,0.0,0.963087024111669,0.0,0.910231803585908,0.0,0.908337259988029,0.0,0.943222569890431,0.0,0.928342470953032,0.0,0.926491621946919,0.0,0.900583491644248,0.0,0.929467986734809,0.0,0.927334836360671,0.0,0.956546876778835,0.0,0.910775814794334,0.0,0.951637352644744,0.0,0.92307736068805,0.0,0.933320812301391,0.0,0.926851842840013,0.0,0.936908576608926,0.0,0.906684220436642,0.0,0.935472606178634,0.0,0.919848527141652,0.0,0.955614906306571,0.0,0.947701191705527,0.0,0.907345190066823,0.0,0.912339099806216,0.0,0.935869686123212,0.0,0.932727808469874,0.0,0.904364016049028,0.0,0.931286074077445,0.0,0.956927867184634,0.0,0.936326444388614,0.0,0.945837627491959,0.0,0.93524684256875,0.0,0.927783351934095,0.0,0.903431717667171,0.0,0.924168233228479,0.0,0.929676297779208,0.0,0.935084800585958,0.0,0.932129485121212,0.0,0.922038943748534,0.0,0.939391140411301,0.0,0.949336858281458,0.0,0.931749309945138,0.0
cg00413097,0.941924898445635,0.0,0.927610554410999,0.0,0.952125824061586,0.0,0.931482215161792,0.0,0.934762889933548,0.0,0.95955307090276,0.0,0.932289131314016,0.0,0.897054665230881,0.0,0.90624426590229,0.0,0.942847813194558,0.0,0.908891049163639,0.0,0.937017494326244,0.0,0.93286951874379,0.0,0.918284561520644,0.0,0.940267571532185,0.0,0.925694622600386,0.0,0.932482671252816,0.0,0.92185949130179,0.0,0.946707268294702,0.0,0.938332557683268,0.0,0.93256061814648,0.0,0.933947504479648,0.0,0.93976761157119,0.0,0.966426733235779,0.0,0.937939818039878,0.0,0.896152469242651,0.0,0.923705158823935,0.0,0.947824062450732,0.0,0.921809633861939,0.0,0.933465233971852,0.0,0.898235031271207,0.0,0.897907686792228,0.0,0.910637442149023,0.0,0.945498863410519,0.0,0.953905567983062,0.0,0.934503311964388,0.0,0.950973181411821,0.0,0.933518453891014,0.0,0.928280048718187,0.0,0.931936609342075,0.0,0.965354135880571,0.0,0.934348609552245,0.0,0.930886016211644,0.0,0.938376679839509,0.0,0.938247643766526,0.0,0.917902285395804,0.0,0.918029408931525,0.0,0.940344713194962,0.0,0.945612966993652,0.0,0.924177696580713,0.0
cg05694089,0.913372402171526,0.0,0.933736741597216,0.0,0.935720188993654,0.0,0.923649732676524,0.0,0.921622273166045,0.0,0.921915261823764,0.0,0.919806523987068,0.0,0.926086430628013,0.0,0.922098664550322,0.0,0.911626691977792,0.0,0.910677761838867,0.0,0.981004141609509,0.0,0.962776897319466,0.0,0.904758283334339,0.0,0.928366885088662,0.0,0.925820397001726,0.0,0.934838970428838,0.0,0.94271864805896,0.0,0.917460943371329,0.0,0.910530353958137,0.0,0.917323610150116,0.0,0.89292485702558,0.0,0.930136071092356,0.0,0.94964631298632,0.0,0.936601175394354,0.0,0.899191426024261,0.0,0.957609566267527,0.0,0.919640775763107,0.0,0.946533132095799,0.0,0.946844742402153,0.0,0.901543851016929,0.0,0.943708131449874,0.0,0.934100111430719,0.0,0.94416710442979,0.0,0.940733529578319,0.0,0.896344542192945,0.0,0.92178074281797,0.0,0.926548236524955,0.0,0.945612282983107,0.0,0.931072881710222,0.0,0.930577554906766,0.0,0.919064247581597,0.0,0.906307523745719,0.0,0.951902974157634,0.0,0.954241158280083,0.0,0.912808891468784,0.0,0.954454365533953,0.0,0.922285167711525,0.0,0.929905598776026,0.0,0.92457710423377,0.0
cg06827501,0.943540145399734,0.0,0.955094892370403,0.0,0.941452923071743,0.0,0.975989204363812,0.0,0.928718867304315,0.0,0.924548213302204,0.0,0.909026380576959,0.0,0.928649125666542,0.0,0.865837069960377,0.0,0.925134105250079,0.0,0.928245879160499,0.0,0.917169992925046,0.0,0.966353851090746,0.0,0.919913089432194,0.0,0.918492842424967,0.0,0.929567531051908,0.0,0.918914848692221,0.0,0.955786707682435,0.0,0.880815221543681,0.0,0.936166274389665,0.0,0.920513989646118,0.0,0.93034578524105,0.0,0.926869943198886,0.0,0.924553684288495,0.0,0.948205334624779,0.0,0.9065052711837,0.0,0.938020921694596,0.0,0.943212343804824,0.0,0.915633113745956,0.0,0.942857119826989,0.0,0.929023616836826,0.0,0.908656627919763,0.0,0.955790862446149,0.0,0.917191115742385,0.0,0.940534493717949,0.0,0.937186282761442,0.0,0.920820509631234,0.0,0.945699267099132,0.0,0.933962408991389,0.0,0.94798439238251,0.0,0.909847011534344,0.0,0.939986056523218,0.0,0.938972709720186,0.0,0.915091136938332,0.0,0.935175790888504,0.0,0.922462315416425,0.0,0.935512958627885,0.0,0.92966012087278,0.0,0.887514747555229,0.0,0.948400435343856,0.0
cg04345541,0.925387823630376,0.0,0.919463483142341,0.0,0.931309841088221,0.0,0.9388369204023,0.0,0.937370471576585,0.0,0.938841161531875,0.0,0.94462210283794,0.0,0.9134799493882,0.0,0.936872280189722,0.0,0.925207070472199,0.0,0.92314976088457,0.0,0.911810400380952,0.0,0.945497047961701,0.0,0.97751206951621,0.0,0.936755732990219,0.0,0.922982154739529,0.0,0.912365877737527,0.0,0.947310368204738,0.0,0.959380454042636,0.0,0.942533135562273,0.0,0.916093501832239,0.0,0.927190304377079,0.0,0.934515773630505,0.0,0.939849820693562,0.0,0.92104644286123,0.0,0.927203361057616,0.0,0.948052727471207,0.0,0.942474339703577,0.0,0.939932496476028,0.0,0.935885278957584,0.0,0.943491285563346,0.0,0.950100565062986,0.0,0.916980662163854,0.0,0.922065637471371,0.0,0.93930125257554,0.0,0.923151488873817,0.0,0.9328667531305,0.0,0.942023258462594,0.0,0.939756485114543,0.0,0.927687919669646,0.0,0.939634085829784,0.0,0.936446311213266,0.0,0.923195594283474,0.0,0.936700848838005,0.0,0.947740778012725,0.0,0.950108405567898,0.0,0.94375835828409,0.0,0.933391268186439,0.0,0.936872692628506,0.0,0.919303887032945,0.0
cg04311699,0.952781789972818,0.0,0.897008622220587,0.0,0.963462936791995,0.0,0.895258625579266,0.0,0.887492723551992,0.0,0.93657602446951,0.0,0.937045215708475,0.0,0.972861582014403,0.0,0.908793035101524,0.0,0.960651180125537,0.0,0.908189108983461,0.0,0.944243360421026,0.0,0.929479362640296,0.0,0.90707366551084,0.0,0.919448123250988,0.0,0.936141761518787,0.0,0.917023195114757,0.0,0.926753531281901,0.0,0.915779102524994,0.0,0.879335771142096,0.0,0.947217632422919,0.0,0.934910789233921,0.0,0.955002135025184,0.0,0.937042144268603,0.0,0.925169806730863,0.0,0.976163699869898,0.0,0.955468644594236,0.0,0.951808599725338,0.0,0.883886150184826,0.0,0.934134245634595,0.0,0.951422017687208,0.0,0.942747436384826,0.0,0.951739007605971,0.0,0.898342286920527,0.0,0.947399186912857,0.0,0.943688576176868,0.0,0.930482396514833,0.0,0.906185843386198,0.0,0.946044711761704,0.0,0.951751595654381,0.0,0.920302060467536,0.0,0.93375989270652,0.0,0.914672241253583,0.0,0.869250571718375,0.0,0.918942004934451,0.0,0.913960390872763,0.0,0.964898798119885,0.0,0.944206512326262,0.0,0.9256003354863,0.0,0.919924101111673,0.0
cg06736312,0.929558955436656,0.0,0.951185881530414,0.0,0.935233973950799,0.0,0.939376946223076,0.0,0.932623971307863,0.0,0.921754741450048,0.0,0.92635213212198,0.0,0.915378024793142,0.0,0.944144331551176,0.0,0.893033230857989,0.0,0.918556683319745,0.0,0.932451349929046,0.0,0.956019247022437,0.0,0.94710658018079,0.0,0.972996281954952,0.0,0.896232421022798,0.0,0.940590080615037,0.0,0.900817053611438,0.0,0.913521771274906,0.0,0.915236587767716,0.0,0.93814781641107,0.0,0.895369898630615,0.0,0.935091492870994,0.0,0.955176376321383,0.0,0.925660983478808,0.0,0.901406740245334,0.0,0.931825135955815,0.0,0.931044335141104,0.0,0.914859269589923,0.0,0.936233855192499,0.0,0.937075034637895,0.0,0.933618711427853,0.0,0.928435121664854,0.0,0.94299542792333,0.0,0.925621477065353,0.0,0.934726996583288,0.0,0.941212156198752,0.0,0.93820080839692,0.0,0.928067706498427,0.0,0.940144077997007,0.0,0.939405422532943,0.0,0.938443146602211,0.0,0.939793729788232,0.0,0.964212909091307,0.0,0.935904659921754,0.0,0.939078810642932,0.0,0.946184882919997,0.0,0.940602936224745,0.0,0.932770789713783,0.0,0.923478316222008,0.0
cg00094006,0.945581061776283,0.0,0.930278546767067,0.0,0.919214623969738,0.0,0.944848812709124,0.0,0.945161158643075,0.0,0.90362629018048,0.0,0.928235829700114,0.0,0.931020549279426,0.0,0.966085963948409,0.0,0.931726725626602,0.0,0.938505575535847,0.0,0.913273437025422,0.0,0.937441596253997,0.0,0.936313302589144,0.0,0.924324798830086,0.0,0.914916759044047,0.0,0.888350090506242,0.0,0.915234709918844,0.0,0.919847993639634,0.0,0.942436327753393,0.0,0.94896723441092,0.0,0.943197387056367,0.0,0.935537814806876,0.0,0.942030829835564,0.0,0.931790886117373,0.0,0.936492505797437,0.0,0.939881931136297,0.0,0.936813836508254,0.0,0.949379991312382,0.0,0.929088231812728,0.0,0.926180127695028,0.0,0.912937858457218,0.0,0.90488155041739,0.0,0.947661834070113,0.0,0.922112021635172,0.0,0.948642288241441,0.0,0.949762752307384,0.0,0.920126440352071,0.0,0.949095212320762,0.0,0.948110117851893,0.0,0.929854958367833,0.0,0.930856930953366,0.0,0.939971932014864,0.0,0.925833986177553,0.0,0.943646382545203,0.0,0.936227751564873,0.0,0.960925053551856,0.0,0.923486053182118,0.0,0.924931377783725,0.0,0.930678690623897,0.0
cg00120358,0.946141832509512,0.0,0.91094376829826,0.0,0.957927423506936,0.0,0.943526974458081,0.0,0.902654886615715,0.0,0.95235795299745,0.0,0.910320228392162,0.0,0.952694054073797,0.0,0.969576313306555,0.0,0.951756096086514,0.0,0.953486419379176,0.0,0.948443051802647,0.0,0.888695433553413,0.0,0.916751855632027,0.0,0.941549939156968,0.0,0.914718735010092,0.0,0.94275609521997,0.0,0.961393272803333,0.0,0.947946197632766,0.0,0.918784633203017,0.0,0.900992458747899,0.0,0.953016305319608,0.0,0.964075325218604,0.0,0.963950289609487,0.0,0.91875038969416,0.0,0.961581313311979,0.0,0.961783239996625,0.0,0.931770275505721,0.0,0.931589467739099,0.0,0.958577204985287,0.0,0.925738887846791,0.0,0.93564258568778,0.0,0.923285355484445,0.0,0.960408693257475,0.0,0.938101624290262,0.0,0.932374017890851,0.0,0.968015450558185,0.0,0.908312578537527,0.0,0.953088414648969,0.0,0.940064625958965,0.0,0.956282949633019,0.0,0.936989360706596,0.0,0.914591757551081,0.0,0.925621433000578,0.0,0.888707083508744,0.0,0.97596804889965,0.0,0.91792380178367,0.0,0.931691342974116,0.0,0.87302942412627,0.0,0.881780578032144,0.0
cg05377512,0.92203746512098,0.0,0.932788642504353,0.0,0.913380535041256,0.0,0.919523092865856,0.0,0.927580992224581,0.0,0.947342934620699,0.0,0.939339972062325,0.0,0.924784496839087,0.0,0.941873326925506,0.0,0.926703858084875,0.0,0.918483836727499,0.0,0.903141355469473,0.0,0.905351019720897,0.0,0.938326234840817,0.0,0.911721910302611,0.0,0.935902972439299,0.0,0.936012621596605,0.0,0.936356756480868,0.0,0.920513083788689,0.0,0.924525835969525,0.0,0.939743242630822,0.0,0.9311283949031,0.0,0.932449883200391,0.0,0.936326279624417,0.0,0.933638000188186,0.0,0.946949520446303,0.0,0.938456767429213,0.0,0.938437655135865,0.0,0.954079833528819,0.0,0.937231948354896,0.0,0.933173960782828,0.0,0.916951835506661,0.0,0.922525021904128,0.0,0.932884057863499,0.0,0.932055621203644,0.0,0.944634887778255,0.0,0.928040555052443,0.0,0.944288342995339,0.0,0.917012477245487,0.0,0.932368860459398,0.0,0.934833770804518,0.0,0.936483123698206,0.0,0.954576116317267,0.0,0.911190424911415,0.0,0.930286055095314,0.0,0.95043717534464,0.0,0.939309962761603,0.0,0.915267617333025,0.0,0.943706304434354,0.0,0.95117890374263,0.0
cg04313758,0.937213322616063,0.0,0.925066841793216,0.0,0.936681046088345,0.0,0.949982709828448,0.0,0.910870986818728,0.0,0.93029482219046,0.0,0.930986832334909,0.0,0.936881718758721,0.0,0.94958216117066,0.0,0.939000382074124,0.0,0.930089785422351,0.0,0.931071774794343,0.0,0.934958886502926,0.0,0.919443204229606,0.0,0.920570454843729,0.0,0.930638322448396,0.0,0.937078741627208,0.0,0.928748330140547,0.0,0.918925434663863,0.0,0.924674635791816,0.0,0.925541265331384,0.0,0.942449756777522,0.0,0.958530310744265,0.0,0.938396695866016,0.0,0.920054377386004,0.0,0.919689844139853,0.0,0.924933197966679,0.0,0.96094053720103,0.0,0.907464150147951,0.0,0.919658740951002,0.0,0.932441307533865,0.0,0.941140800506691,0.0,0.908107526713009,0.0,0.905582074697099,0.0,0.95360481614738,0.0,0.935284195534401,0.0,0.924450061668996,0.0,0.933720889395328,0.0,0.935183245471386,0.0,0.926382815875491,0.0,0.9381477349085,0.0,0.943160058904917,0.0,0.911114230195124,0.0,0.973909592337843,0.0,0.920429625239826,0.0,0.944143647737642,0.0,0.940443786296287,0.0,0.915956508467494,0.0,0.932262773976346,0.0,0.92170479187378,0.0
cg05038997,0.925003675371043,0.0,0.912968385701028,0.0,0.929769711695906,0.0,0.911198847907445,0.0,0.893164747318069,0.0,0.938038484572212,0.0,0.921427576951898,0.0,0.864453254535424,0.0,0.880943342903275,0.0,0.903697091832448,0.0,0.918432028934498,0.0,0.95479494175057,0.0,0.934813999967612,0.0,0.928821058698258,0.0,0.927784444967497,0.0,0.942610034417999,0.0,0.946573269756843,0.0,0.930768265002387,0.0,0.918302150221035,0.0,0.882730183336971,0.0,0.898147814361745,0.0,0.943295418711161,0.0,0.922095461402585,0.0,0.949975047097993,0.0,0.952651166510339,0.0,0.944152029310441,0.0,0.889654559725597,0.0,0.94290005718319,0.0,0.956158113097073,0.0,0.935776523208431,0.0,0.957399340587786,0.0,0.90843379240038,0.0,0.955656671584072,0.0,0.927438876131374,0.0,0.938652527000446,0.0,0.943306462885742,0.0,0.899317633949211,0.0,0.962698643186252,0.0,0.930965507973882,0.0,0.925597693491639,0.0,0.9435085351627,0.0,0.949806355126482,0.0,0.955524772062469,0.0,0.928687527549228,0.0,0.944006049984168,0.0,0.944242405792746,0.0,0.915614676874013,0.0,0.939637811698313,0.0,0.951726445512546,0.0,0.935279171983702,0.0
cg01794405,0.902742037136026,0.0,0.954611612569184,0.0,0.873253711711756,0.0,0.922891180954617,0.0,0.921645857972211,0.0,0.967035473772698,0.0,0.916733605444467,0.0,0.939611033054841,0.0,0.938692170300144,0.0,0.937173556156722,0.0,0.951104118209557,0.0,0.933376618702984,0.0,0.9531750222326,0.0,0.911914034623476,0.0,0.899158075566076,0.0,0.924091033512428,0.0,0.960838716429236,0.0,0.929306196627448,0.0,0.941095085334111,0.0,0.91446825029339,0.0,0.93345954753632,0.0,0.918521177454851,0.0,0.943941418907852,0.0,0.972740114256465,0.0,0.922905747249931,0.0,0.956964057724808,0.0,0.9217086347196,0.0,0.945449905338788,0.0,0.953526176916758,0.0,0.900703473687106,0.0,0.909722596874915,0.0,0.938705950022376,0.0,0.926803098454281,0.0,0.910630770935399,0.0,0.969007618937221,0.0,0.975814238364168,0.0,0.936370735912659,0.0,0.930742266073536,0.0,0.947460679120838,0.0,0.943008508642983,0.0,0.94737494663499,0.0,0.976470148210974,0.0,0.919735543077936,0.0,0.951995525646692,0.0,0.93329792954277,0.0,0.935424667004203,0.0,0.96221817795322,0.0,0.952964992853955,0.0,0.940785379753528,0.0,0.910611158646089,0.0
